,file,run,types,prevs,n_dropped,outcome,total_time,max_time,median_time,n_runs,run_id,Specification,Expressions,Result
10,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,['A'],False,1,SimEnv.Invalid,0.0,0.0,0.0,0,66,Traffic Single,A,Invalid
11,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,['A'],False,2,SimEnv.Realizable,52.50247287750244,5.567493200302124,5.240707993507385,10,66,Traffic Single,A,Realizable
12,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,9,['A'],False,1,SimEnv.Success,20.410558223724365,5.294577598571777,5.132431507110596,4,66,Traffic Single,A,Success
13,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,"['A,G']",False,3,SimEnv.Invalid,0.0,0.0,0.0,0,66,Traffic Single,"A,G",Invalid
14,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,"['A,G']",False,1,SimEnv.Invalid,0.0,0.0,0.0,0,66,Traffic Single,"A,G",Invalid
15,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,"['A,G']",False,3,SimEnv.Success,30.88811993598938,7.211602210998535,6.275051116943359,5,66,Traffic Single,"A,G",Success
16,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,"['A,G']",False,1,SimEnv.Realizable,51.55230093002319,5.756781816482544,5.027093529701233,10,66,Traffic Single,"A,G",Realizable
17,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,"['A,G']",False,4,SimEnv.Realizable,53.09555411338806,6.461183071136475,5.214484572410584,10,66,Traffic Single,"A,G",Realizable
18,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,"['A,G']",False,3,SimEnv.Invalid,0.0,0.0,0.0,0,66,Traffic Single,"A,G",Invalid
19,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,"['A,G']",False,5,SimEnv.Realizable,53.609923362731934,6.905256032943726,5.103092193603516,10,66,Traffic Single,"A,G",Realizable
20,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,"['A,G']",False,1,SimEnv.Success,4.72538423538208,4.72538423538208,4.72538423538208,1,66,Traffic Single,"A,G",Success
21,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,"['A,G']",False,2,SimEnv.Success,10.509063243865969,10.509063243865969,10.509063243865969,1,66,Traffic Single,"A,G",Success
22,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,9,"['A,G']",False,4,SimEnv.Realizable,55.282410860061646,7.525756359100342,5.166545867919922,10,66,Traffic Single,"A,G",Realizable
23,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,0,['A'],False,1,SimEnv.Success,11.165068626403809,11.165068626403809,11.165068626403809,1,66,Traffic,A,Success
24,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,1,['A'],False,1,SimEnv.Success,15.643669843673706,7.92560338973999,7.821834921836853,2,66,Traffic,A,Success
25,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,2,['A'],False,2,SimEnv.Success,7.060519218444824,7.060519218444824,7.060519218444824,1,66,Traffic,A,Success
26,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,3,['A'],False,1,SimEnv.Invalid,0.0,0.0,0.0,0,66,Traffic,A,Invalid
27,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,4,['A'],False,2,SimEnv.Success,40.57237958908081,14.003129005432127,9.251550197601318,4,66,Traffic,A,Success
28,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,5,['A'],False,2,SimEnv.Realizable,88.84616470336914,13.963834285736084,8.357724070549011,10,66,Traffic,A,Realizable
29,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,6,['A'],False,3,SimEnv.Realizable,87.9422652721405,12.773540258407593,8.369802713394165,10,66,Traffic,A,Realizable
30,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,7,['A'],False,4,SimEnv.Realizable,81.47868418693542,8.280041217803955,8.15967857837677,10,66,Traffic,A,Realizable
31,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,8,['A'],False,3,SimEnv.Realizable,71.0459680557251,8.040567398071289,6.990646600723267,10,66,Traffic,A,Realizable
32,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,9,['A'],False,2,SimEnv.Realizable,71.80912065505981,7.697508573532104,7.091227650642395,10,66,Traffic,A,Realizable
33,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,0,"['A,G']",False,6,SimEnv.Realizable,75.03298211097717,9.381067752838137,7.144614815711975,10,66,Traffic,"A,G",Realizable
34,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,1,"['A,G']",False,7,SimEnv.Realizable,68.61929225921631,7.034411191940308,6.857824563980103,10,66,Traffic,"A,G",Realizable
35,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,2,"['A,G']",False,8,SimEnv.Realizable,68.82181191444397,7.079514741897583,6.846148252487183,10,66,Traffic,"A,G",Realizable
36,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,3,"['A,G']",False,1,SimEnv.Success,26.801524877548218,6.805197477340698,6.689899325370789,4,66,Traffic,"A,G",Success
37,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,4,"['A,G']",False,4,SimEnv.Realizable,79.24586057662964,7.979727506637573,7.929780602455139,10,66,Traffic,"A,G",Realizable
38,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,5,"['A,G']",False,8,SimEnv.Realizable,79.45284962654114,8.453404903411865,7.838270306587219,10,66,Traffic,"A,G",Realizable
39,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,6,"['A,G']",False,1,SimEnv.Invalid,0.0,0.0,0.0,0,66,Traffic,"A,G",Invalid
40,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,7,"['A,G']",False,4,SimEnv.IncorrectGuarantees,6.774853467941284,6.774853467941284,6.774853467941284,1,66,Traffic,"A,G",IncorrectGuarantees
41,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,8,"['A,G']",False,2,SimEnv.Realizable,69.145192861557,7.139183282852173,6.9335246086120605,10,66,Traffic,"A,G",Realizable
42,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,9,"['A,G']",False,1,SimEnv.Realizable,68.8704764842987,7.103996276855469,6.864621758460999,10,66,Traffic,"A,G",Realizable
43,../Translators/input-files/examples/lift_FINAL.spectra,0,['A'],False,2,SimEnv.Success,17.767600059509277,17.767600059509277,17.767600059509277,1,66,Lift,A,Success
44,../Translators/input-files/examples/lift_FINAL.spectra,1,['A'],False,6,SimEnv.Success,23.986901998519897,23.986901998519897,23.986901998519897,1,66,Lift,A,Success
45,../Translators/input-files/examples/lift_FINAL.spectra,2,['A'],False,5,SimEnv.Success,17.644892692565918,17.644892692565918,17.644892692565918,1,66,Lift,A,Success
46,../Translators/input-files/examples/lift_FINAL.spectra,3,['A'],False,1,SimEnv.Invalid,0.0,0.0,0.0,0,66,Lift,A,Invalid
47,../Translators/input-files/examples/lift_FINAL.spectra,4,['A'],False,5,SimEnv.Success,17.52635383605957,17.52635383605957,17.52635383605957,1,66,Lift,A,Success
